source,_iv,_mfi,_hh,_row
iv,6.87,0.39,0,51.52
ofi,0,0,0,0
nfc,29.08,0.82,0,11.5
mfi,0.86,0,0,0
icpf,10.6,0.4,0,27.93
govt,0.28,0,0,0
hh,193.33,7.5,0,56.66
row,3.66,0.05,0,0
